2017-02-12 23:33:35,225 - ___log_ - INFO - Start handling; /Users/JerryHan88/PycharmProjects/taxi_projects/community_analysis/data/tfZ_TP/tfZ_TP-2009-0.csv
2017-02-13 00:35:11,046 - ___log_ - INFO - Doing regression 0.20; 2009-31
2017-02-13 00:35:12,613 - ___log_ - INFO - Doing regression 0.00; 2011-46
2017-02-13 00:35:14,363 - ___log_ - INFO - Doing regression 0.62; 2012-44
2017-02-13 00:35:16,519 - ___log_ - INFO - Doing regression 0.29; 2009-31
2017-02-13 00:35:17,413 - ___log_ - INFO - Doing regression 0.57; 2010-32
2017-02-13 00:35:17,429 - ___log_ - INFO - Doing regression 0.10; 2011-46
2017-02-13 00:35:18,998 - ___log_ - INFO - Doing regression 0.73; 2012-44
2017-02-13 00:35:24,260 - ___log_ - INFO - Doing regression 0.20; 2011-46
2017-02-13 00:35:26,005 - ___log_ - INFO - Doing regression 0.83; 2012-44
2017-02-13 00:35:29,500 - ___log_ - INFO - Doing regression 0.31; 2011-46
2017-02-13 00:35:30,172 - ___log_ - INFO - Doing regression 0.39; 2009-31
2017-02-13 00:35:31,083 - ___log_ - INFO - Doing regression 0.66; 2010-32
2017-02-13 00:35:32,595 - ___log_ - INFO - Doing regression 0.94; 2012-44
2017-02-13 00:35:34,757 - ___log_ - INFO - Doing regression 0.41; 2011-46
2017-02-13 00:35:36,354 - ___log_ - INFO - Start pickling; 2012-44
2017-02-13 00:35:36,555 - ___log_ - INFO - Start handling; /Users/JerryHan88/PycharmProjects/taxi_projects/community_analysis/data/tfZ_TP/tfZ_TP-2012-45.csv
2017-02-13 00:35:36,555 - ___log_ - INFO - Start loading; 2012-45
2017-02-13 00:35:36,970 - ___log_ - INFO - Doing regression 0.75; 2010-32
2017-02-13 00:35:39,793 - ___log_ - INFO - Doing regression 0.51; 2011-46
2017-02-13 00:35:40,595 - ___log_ - INFO - Doing regression 0.49; 2009-31
2017-02-13 00:35:45,509 - ___log_ - INFO - Doing regression 0.61; 2011-46
2017-02-13 00:35:50,049 - ___log_ - INFO - Doing regression 0.59; 2009-31
2017-02-13 00:35:51,104 - ___log_ - INFO - Doing regression 0.71; 2011-46
2017-02-13 00:35:51,229 - ___log_ - INFO - Doing regression 0.85; 2010-32
2017-02-13 00:35:56,771 - ___log_ - INFO - Doing regression 0.82; 2011-46
2017-02-13 00:36:01,041 - ___log_ - INFO - Doing regression 0.69; 2009-31
2017-02-13 00:36:01,126 - ___log_ - INFO - Doing regression 0.94; 2010-32
2017-02-13 00:36:02,429 - ___log_ - INFO - Doing regression 0.92; 2011-46
2017-02-13 00:36:06,003 - ___log_ - INFO - Start pickling; 2010-32
2017-02-13 00:36:06,405 - ___log_ - INFO - Start handling; /Users/JerryHan88/PycharmProjects/taxi_projects/community_analysis/data/tfZ_TP/tfZ_TP-2010-33.csv
2017-02-13 00:36:06,405 - ___log_ - INFO - Start loading; 2010-33
2017-02-13 00:36:07,493 - ___log_ - INFO - Start pickling; 2011-46
2017-02-13 00:36:07,639 - ___log_ - INFO - Start handling; /Users/JerryHan88/PycharmProjects/taxi_projects/community_analysis/data/tfZ_TP/tfZ_TP-2011-47.csv
2017-02-13 00:36:07,639 - ___log_ - INFO - Start loading; 2011-47
2017-02-13 00:36:10,084 - ___log_ - INFO - Doing regression 0.00; 2012-45
2017-02-13 00:36:16,323 - ___log_ - INFO - Doing regression 0.10; 2012-45
2017-02-13 00:36:17,150 - ___log_ - INFO - Doing regression 0.78; 2009-31
2017-02-13 00:36:20,169 - ___log_ - INFO - Doing regression 0.21; 2012-45
2017-02-13 00:36:22,507 - ___log_ - INFO - Doing regression 0.88; 2009-31
2017-02-13 00:36:23,767 - ___log_ - INFO - Doing regression 0.31; 2012-45
2017-02-13 00:36:28,391 - ___log_ - INFO - Doing regression 0.42; 2012-45
2017-02-13 00:36:32,134 - ___log_ - INFO - Doing regression 0.98; 2009-31
2017-02-13 00:36:34,925 - ___log_ - INFO - Doing regression 0.52; 2012-45
2017-02-13 00:36:35,385 - ___log_ - INFO - Start pickling; 2009-31
2017-02-13 00:36:35,789 - ___log_ - INFO - Start handling; /Users/JerryHan88/PycharmProjects/taxi_projects/community_analysis/data/tfZ_TP/tfZ_TP-2009-32.csv
2017-02-13 00:36:35,790 - ___log_ - INFO - Start loading; 2009-32
2017-02-13 00:36:37,895 - ___log_ - INFO - Doing regression 0.00; 2011-47
2017-02-13 00:36:41,870 - ___log_ - INFO - Doing regression 0.62; 2012-45
2017-02-13 00:36:43,836 - ___log_ - INFO - Doing regression 0.10; 2011-47
2017-02-13 00:36:48,964 - ___log_ - INFO - Doing regression 0.73; 2012-45
2017-02-13 00:36:49,824 - ___log_ - INFO - Doing regression 0.20; 2011-47
2017-02-13 00:36:52,986 - ___log_ - INFO - Doing regression 0.00; 2010-33
2017-02-13 00:36:54,659 - ___log_ - INFO - Doing regression 0.83; 2012-45
2017-02-13 00:36:57,686 - ___log_ - INFO - Doing regression 0.31; 2011-47
2017-02-13 00:36:59,195 - ___log_ - INFO - Doing regression 0.94; 2012-45
2017-02-13 00:37:01,206 - ___log_ - INFO - Doing regression 0.09; 2010-33
2017-02-13 00:37:03,934 - ___log_ - INFO - Doing regression 0.41; 2011-47
2017-02-13 00:37:04,934 - ___log_ - INFO - Start pickling; 2012-45
2017-02-13 00:37:05,099 - ___log_ - INFO - Start handling; /Users/JerryHan88/PycharmProjects/taxi_projects/community_analysis/data/tfZ_TP/tfZ_TP-2012-46.csv
2017-02-13 00:37:05,099 - ___log_ - INFO - Start loading; 2012-46
2017-02-13 00:37:08,840 - ___log_ - INFO - Doing regression 0.51; 2011-47
2017-02-13 00:37:09,039 - ___log_ - INFO - Doing regression 0.19; 2010-33
2017-02-13 00:37:13,305 - ___log_ - INFO - Doing regression 0.61; 2011-47
2017-02-13 00:37:16,979 - ___log_ - INFO - Doing regression 0.28; 2010-33
2017-02-13 00:37:18,608 - ___log_ - INFO - Doing regression 0.71; 2011-47
2017-02-13 00:37:20,895 - ___log_ - INFO - Doing regression 0.00; 2009-32
2017-02-13 00:37:22,885 - ___log_ - INFO - Doing regression 0.38; 2010-33
2017-02-13 00:37:23,688 - ___log_ - INFO - Doing regression 0.82; 2011-47
2017-02-13 00:37:25,924 - ___log_ - INFO - Doing regression 0.10; 2009-32
2017-02-13 00:37:28,564 - ___log_ - INFO - Doing regression 0.47; 2010-33
2017-02-13 00:37:29,094 - ___log_ - INFO - Doing regression 0.92; 2011-47
2017-02-13 00:37:34,019 - ___log_ - INFO - Start pickling; 2011-47
2017-02-13 00:37:34,262 - ___log_ - INFO - Start handling; /Users/JerryHan88/PycharmProjects/taxi_projects/community_analysis/data/tfZ_TP/tfZ_TP-2011-48.csv
2017-02-13 00:37:34,262 - ___log_ - INFO - Start loading; 2011-48
2017-02-13 00:37:35,330 - ___log_ - INFO - Doing regression 0.57; 2010-33
2017-02-13 00:37:36,619 - ___log_ - INFO - Doing regression 0.00; 2012-46
2017-02-13 00:37:39,759 - ___log_ - INFO - Doing regression 0.20; 2009-32
2017-02-13 00:37:41,865 - ___log_ - INFO - Doing regression 0.10; 2012-46
2017-02-13 00:37:43,786 - ___log_ - INFO - Doing regression 0.66; 2010-33
2017-02-13 00:37:45,282 - ___log_ - INFO - Doing regression 0.21; 2012-46
2017-02-13 00:37:45,929 - ___log_ - INFO - Doing regression 0.29; 2009-32
2017-02-13 00:37:50,017 - ___log_ - INFO - Doing regression 0.39; 2009-32
2017-02-13 00:37:51,283 - ___log_ - INFO - Doing regression 0.31; 2012-46
2017-02-13 00:37:51,465 - ___log_ - INFO - Doing regression 0.75; 2010-33
2017-02-13 00:37:57,223 - ___log_ - INFO - Doing regression 0.42; 2012-46
2017-02-13 00:37:58,439 - ___log_ - INFO - Doing regression 0.85; 2010-33
2017-02-13 00:38:01,797 - ___log_ - INFO - Doing regression 0.49; 2009-32
2017-02-13 00:38:02,131 - ___log_ - INFO - Doing regression 0.00; 2011-48
2017-02-13 00:38:03,800 - ___log_ - INFO - Doing regression 0.52; 2012-46
2017-02-13 00:38:08,170 - ___log_ - INFO - Doing regression 0.10; 2011-48
2017-02-13 00:38:08,560 - ___log_ - INFO - Doing regression 0.94; 2010-33
2017-02-13 00:38:10,447 - ___log_ - INFO - Doing regression 0.62; 2012-46
2017-02-13 00:38:12,351 - ___log_ - INFO - Doing regression 0.20; 2011-48
2017-02-13 00:38:12,971 - ___log_ - INFO - Start pickling; 2010-33
2017-02-13 00:38:13,227 - ___log_ - INFO - Doing regression 0.59; 2009-32
2017-02-13 00:38:13,232 - ___log_ - INFO - Start handling; /Users/JerryHan88/PycharmProjects/taxi_projects/community_analysis/data/tfZ_TP/tfZ_TP-2010-34.csv
2017-02-13 00:38:13,232 - ___log_ - INFO - Start loading; 2010-34
2017-02-13 00:38:15,503 - ___log_ - INFO - Doing regression 0.31; 2011-48
2017-02-13 00:38:16,442 - ___log_ - INFO - Doing regression 0.73; 2012-46
2017-02-13 00:38:19,863 - ___log_ - INFO - Doing regression 0.69; 2009-32
2017-02-13 00:38:21,608 - ___log_ - INFO - Doing regression 0.83; 2012-46
2017-02-13 00:38:22,648 - ___log_ - INFO - Doing regression 0.41; 2011-48
2017-02-13 00:38:27,805 - ___log_ - INFO - Doing regression 0.78; 2009-32
2017-02-13 00:38:27,985 - ___log_ - INFO - Doing regression 0.51; 2011-48
2017-02-13 00:38:28,238 - ___log_ - INFO - Doing regression 0.94; 2012-46
2017-02-13 00:38:32,817 - ___log_ - INFO - Start pickling; 2012-46
2017-02-13 00:38:33,020 - ___log_ - INFO - Start handling; /Users/JerryHan88/PycharmProjects/taxi_projects/community_analysis/data/tfZ_TP/tfZ_TP-2012-47.csv
2017-02-13 00:38:33,020 - ___log_ - INFO - Start loading; 2012-47
2017-02-13 00:38:33,535 - ___log_ - INFO - Doing regression 0.61; 2011-48
2017-02-13 00:38:35,208 - ___log_ - INFO - Doing regression 0.88; 2009-32
2017-02-13 00:38:37,916 - ___log_ - INFO - Doing regression 0.71; 2011-48
2017-02-13 00:38:43,100 - ___log_ - INFO - Doing regression 0.82; 2011-48
2017-02-13 00:38:43,715 - ___log_ - INFO - Doing regression 0.98; 2009-32
2017-02-13 00:38:45,670 - ___log_ - INFO - Start pickling; 2009-32
2017-02-13 00:38:45,938 - ___log_ - INFO - Start handling; /Users/JerryHan88/PycharmProjects/taxi_projects/community_analysis/data/tfZ_TP/tfZ_TP-2009-33.csv
2017-02-13 00:38:45,938 - ___log_ - INFO - Start loading; 2009-33
2017-02-13 00:38:46,869 - ___log_ - INFO - Doing regression 0.92; 2011-48
2017-02-13 00:38:51,657 - ___log_ - INFO - Start pickling; 2011-48
2017-02-13 00:38:51,806 - ___log_ - INFO - Start handling; /Users/JerryHan88/PycharmProjects/taxi_projects/community_analysis/data/tfZ_TP/tfZ_TP-2011-49.csv
2017-02-13 00:38:51,806 - ___log_ - INFO - Start loading; 2011-49
2017-02-13 00:38:55,539 - ___log_ - INFO - Doing regression 0.00; 2010-34
2017-02-13 00:38:59,417 - ___log_ - INFO - Doing regression 0.00; 2012-47
2017-02-13 00:39:03,373 - ___log_ - INFO - Doing regression 0.10; 2012-47
2017-02-13 00:39:03,970 - ___log_ - INFO - Doing regression 0.09; 2010-34
2017-02-13 00:39:10,068 - ___log_ - INFO - Doing regression 0.21; 2012-47
2017-02-13 00:39:10,596 - ___log_ - INFO - Doing regression 0.19; 2010-34
2017-02-13 00:39:15,675 - ___log_ - INFO - Doing regression 0.31; 2012-47
2017-02-13 00:39:17,692 - ___log_ - INFO - Doing regression 0.00; 2011-49
2017-02-13 00:39:18,030 - ___log_ - INFO - Doing regression 0.28; 2010-34
2017-02-13 00:39:22,191 - ___log_ - INFO - Doing regression 0.42; 2012-47
2017-02-13 00:39:23,471 - ___log_ - INFO - Doing regression 0.10; 2011-49
2017-02-13 00:39:28,768 - ___log_ - INFO - Doing regression 0.52; 2012-47
2017-02-13 00:39:30,071 - ___log_ - INFO - Doing regression 0.38; 2010-34
2017-02-13 00:39:31,849 - ___log_ - INFO - Doing regression 0.20; 2011-49
2017-02-13 00:39:34,158 - ___log_ - INFO - Doing regression 0.62; 2012-47
2017-02-13 00:39:35,738 - ___log_ - INFO - Doing regression 0.00; 2009-33
2017-02-13 00:39:37,135 - ___log_ - INFO - Doing regression 0.47; 2010-34
2017-02-13 00:39:37,296 - ___log_ - INFO - Doing regression 0.31; 2011-49
2017-02-13 00:39:39,212 - ___log_ - INFO - Doing regression 0.73; 2012-47
2017-02-13 00:39:42,595 - ___log_ - INFO - Doing regression 0.57; 2010-34
2017-02-13 00:39:44,073 - ___log_ - INFO - Doing regression 0.41; 2011-49
2017-02-13 00:39:44,646 - ___log_ - INFO - Doing regression 0.10; 2009-33
2017-02-13 00:39:46,626 - ___log_ - INFO - Doing regression 0.83; 2012-47
2017-02-13 00:39:49,846 - ___log_ - INFO - Doing regression 0.51; 2011-49
2017-02-13 00:39:51,852 - ___log_ - INFO - Doing regression 0.66; 2010-34
2017-02-13 00:39:52,694 - ___log_ - INFO - Doing regression 0.94; 2012-47
2017-02-13 00:39:53,673 - ___log_ - INFO - Doing regression 0.20; 2009-33
2017-02-13 00:39:54,040 - ___log_ - INFO - Doing regression 0.61; 2011-49
2017-02-13 00:39:57,073 - ___log_ - INFO - Start pickling; 2012-47
2017-02-13 00:39:57,235 - ___log_ - INFO - Start handling; /Users/JerryHan88/PycharmProjects/taxi_projects/community_analysis/data/tfZ_TP/tfZ_TP-2012-48.csv
2017-02-13 00:39:57,235 - ___log_ - INFO - Start loading; 2012-48
2017-02-13 00:39:58,374 - ___log_ - INFO - Doing regression 0.71; 2011-49
2017-02-13 00:40:00,922 - ___log_ - INFO - Doing regression 0.29; 2009-33
2017-02-13 00:40:02,379 - ___log_ - INFO - Doing regression 0.82; 2011-49
2017-02-13 00:40:03,283 - ___log_ - INFO - Doing regression 0.75; 2010-34
2017-02-13 00:40:06,531 - ___log_ - INFO - Doing regression 0.39; 2009-33
2017-02-13 00:40:07,973 - ___log_ - INFO - Doing regression 0.92; 2011-49
2017-02-13 00:40:09,908 - ___log_ - INFO - Doing regression 0.85; 2010-34
2017-02-13 00:40:12,029 - ___log_ - INFO - Start pickling; 2011-49
2017-02-13 00:40:12,197 - ___log_ - INFO - Start handling; /Users/JerryHan88/PycharmProjects/taxi_projects/community_analysis/data/tfZ_TP/tfZ_TP-2011-5.csv
2017-02-13 00:40:12,197 - ___log_ - INFO - Start loading; 2011-5
2017-02-13 00:40:14,261 - ___log_ - INFO - Doing regression 0.49; 2009-33
2017-02-13 00:40:17,296 - ___log_ - INFO - Doing regression 0.94; 2010-34
2017-02-13 00:40:20,797 - ___log_ - INFO - Start pickling; 2010-34
2017-02-13 00:40:21,094 - ___log_ - INFO - Start handling; /Users/JerryHan88/PycharmProjects/taxi_projects/community_analysis/data/tfZ_TP/tfZ_TP-2010-35.csv
2017-02-13 00:40:21,094 - ___log_ - INFO - Start loading; 2010-35
2017-02-13 00:40:21,554 - ___log_ - INFO - Doing regression 0.59; 2009-33
2017-02-13 00:40:25,601 - ___log_ - INFO - Doing regression 0.00; 2012-48
2017-02-13 00:40:28,970 - ___log_ - INFO - Doing regression 0.69; 2009-33
2017-02-13 00:40:32,340 - ___log_ - INFO - Doing regression 0.10; 2012-48
2017-02-13 00:40:34,861 - ___log_ - INFO - Doing regression 0.78; 2009-33
2017-02-13 00:40:38,776 - ___log_ - INFO - Doing regression 0.21; 2012-48
2017-02-13 00:40:40,004 - ___log_ - INFO - Doing regression 0.00; 2011-5
2017-02-13 00:40:45,227 - ___log_ - INFO - Doing regression 0.31; 2012-48
2017-02-13 00:40:47,836 - ___log_ - INFO - Doing regression 0.10; 2011-5
2017-02-13 00:40:49,630 - ___log_ - INFO - Doing regression 0.88; 2009-33
2017-02-13 00:40:50,393 - ___log_ - INFO - Doing regression 0.42; 2012-48
2017-02-13 00:40:53,076 - ___log_ - INFO - Doing regression 0.20; 2011-5
2017-02-13 00:40:54,796 - ___log_ - INFO - Doing regression 0.52; 2012-48
2017-02-13 00:40:56,318 - ___log_ - INFO - Doing regression 0.31; 2011-5
2017-02-13 00:41:00,570 - ___log_ - INFO - Doing regression 0.98; 2009-33
2017-02-13 00:41:01,068 - ___log_ - INFO - Doing regression 0.62; 2012-48
2017-02-13 00:41:01,750 - ___log_ - INFO - Start pickling; 2009-33
2017-02-13 00:41:02,045 - ___log_ - INFO - Start handling; /Users/JerryHan88/PycharmProjects/taxi_projects/community_analysis/data/tfZ_TP/tfZ_TP-2009-34.csv
2017-02-13 00:41:02,045 - ___log_ - INFO - Start loading; 2009-34
2017-02-13 00:41:03,724 - ___log_ - INFO - Doing regression 0.41; 2011-5
2017-02-13 00:41:04,573 - ___log_ - INFO - Doing regression 0.00; 2010-35
2017-02-13 00:41:08,164 - ___log_ - INFO - Doing regression 0.73; 2012-48
2017-02-13 00:41:11,231 - ___log_ - INFO - Doing regression 0.51; 2011-5
2017-02-13 00:41:13,386 - ___log_ - INFO - Doing regression 0.83; 2012-48
2017-02-13 00:41:15,862 - ___log_ - INFO - Doing regression 0.09; 2010-35
2017-02-13 00:41:16,618 - ___log_ - INFO - Doing regression 0.61; 2011-5
2017-02-13 00:41:19,967 - ___log_ - INFO - Doing regression 0.94; 2012-48
2017-02-13 00:41:20,592 - ___log_ - INFO - Doing regression 0.71; 2011-5
2017-02-13 00:41:21,694 - ___log_ - INFO - Doing regression 0.19; 2010-35
2017-02-13 00:41:22,939 - ___log_ - INFO - Start pickling; 2012-48
2017-02-13 00:41:23,100 - ___log_ - INFO - Start handling; /Users/JerryHan88/PycharmProjects/taxi_projects/community_analysis/data/tfZ_TP/tfZ_TP-2012-49.csv
2017-02-13 00:41:23,100 - ___log_ - INFO - Start loading; 2012-49
2017-02-13 00:41:25,315 - ___log_ - INFO - Doing regression 0.82; 2011-5
2017-02-13 00:41:28,989 - ___log_ - INFO - Doing regression 0.28; 2010-35
2017-02-13 00:41:29,533 - ___log_ - INFO - Doing regression 0.92; 2011-5
2017-02-13 00:41:34,238 - ___log_ - INFO - Doing regression 0.38; 2010-35
2017-02-13 00:41:34,809 - ___log_ - INFO - Start pickling; 2011-5
2017-02-13 00:41:35,008 - ___log_ - INFO - Start handling; /Users/JerryHan88/PycharmProjects/taxi_projects/community_analysis/data/tfZ_TP/tfZ_TP-2011-50.csv
2017-02-13 00:41:35,009 - ___log_ - INFO - Start loading; 2011-50
2017-02-13 00:41:39,181 - ___log_ - INFO - Doing regression 0.47; 2010-35
2017-02-13 00:41:44,232 - ___log_ - INFO - Doing regression 0.57; 2010-35
2017-02-13 00:41:44,568 - ___log_ - INFO - Doing regression 0.00; 2009-34
2017-02-13 00:41:54,541 - ___log_ - INFO - Doing regression 0.00; 2012-49
2017-02-13 00:41:54,674 - ___log_ - INFO - Doing regression 0.66; 2010-35
2017-02-13 00:41:57,056 - ___log_ - INFO - Doing regression 0.10; 2009-34
2017-02-13 00:41:58,911 - ___log_ - INFO - Doing regression 0.75; 2010-35
2017-02-13 00:41:59,745 - ___log_ - INFO - Doing regression 0.10; 2012-49
2017-02-13 00:42:04,788 - ___log_ - INFO - Doing regression 0.85; 2010-35
2017-02-13 00:42:06,235 - ___log_ - INFO - Doing regression 0.21; 2012-49
2017-02-13 00:42:07,846 - ___log_ - INFO - Doing regression 0.20; 2009-34
2017-02-13 00:42:08,859 - ___log_ - INFO - Doing regression 0.00; 2011-50
2017-02-13 00:42:13,371 - ___log_ - INFO - Doing regression 0.29; 2009-34
2017-02-13 00:42:13,619 - ___log_ - INFO - Doing regression 0.31; 2012-49
2017-02-13 00:42:15,172 - ___log_ - INFO - Doing regression 0.10; 2011-50
2017-02-13 00:42:17,225 - ___log_ - INFO - Doing regression 0.94; 2010-35
2017-02-13 00:42:19,694 - ___log_ - INFO - Doing regression 0.42; 2012-49
2017-02-13 00:42:21,352 - ___log_ - INFO - Doing regression 0.39; 2009-34
2017-02-13 00:42:21,917 - ___log_ - INFO - Doing regression 0.20; 2011-50
2017-02-13 00:42:22,218 - ___log_ - INFO - Start pickling; 2010-35
2017-02-13 00:42:22,451 - ___log_ - INFO - Start handling; /Users/JerryHan88/PycharmProjects/taxi_projects/community_analysis/data/tfZ_TP/tfZ_TP-2010-36.csv
2017-02-13 00:42:22,451 - ___log_ - INFO - Start loading; 2010-36
2017-02-13 00:42:24,699 - ___log_ - INFO - Doing regression 0.52; 2012-49
2017-02-13 00:42:26,254 - ___log_ - INFO - Doing regression 0.31; 2011-50
2017-02-13 00:42:28,491 - ___log_ - INFO - Doing regression 0.49; 2009-34
2017-02-13 00:42:30,534 - ___log_ - INFO - Doing regression 0.62; 2012-49
2017-02-13 00:42:34,244 - ___log_ - INFO - Doing regression 0.41; 2011-50
2017-02-13 00:42:35,102 - ___log_ - INFO - Doing regression 0.73; 2012-49
2017-02-13 00:42:37,657 - ___log_ - INFO - Doing regression 0.51; 2011-50
2017-02-13 00:42:38,109 - ___log_ - INFO - Doing regression 0.59; 2009-34
2017-02-13 00:42:39,986 - ___log_ - INFO - Doing regression 0.83; 2012-49
2017-02-13 00:42:43,575 - ___log_ - INFO - Doing regression 0.61; 2011-50
2017-02-13 00:42:43,718 - ___log_ - INFO - Doing regression 0.94; 2012-49
2017-02-13 00:42:45,294 - ___log_ - INFO - Doing regression 0.69; 2009-34
2017-02-13 00:42:47,938 - ___log_ - INFO - Doing regression 0.71; 2011-50
2017-02-13 00:42:48,126 - ___log_ - INFO - Start pickling; 2012-49
2017-02-13 00:42:48,285 - ___log_ - INFO - Start handling; /Users/JerryHan88/PycharmProjects/taxi_projects/community_analysis/data/tfZ_TP/tfZ_TP-2012-5.csv
2017-02-13 00:42:48,285 - ___log_ - INFO - Start loading; 2012-5
2017-02-13 00:42:52,389 - ___log_ - INFO - Doing regression 0.82; 2011-50
2017-02-13 00:42:54,277 - ___log_ - INFO - Doing regression 0.78; 2009-34
2017-02-13 00:42:58,545 - ___log_ - INFO - Doing regression 0.92; 2011-50
2017-02-13 00:43:00,217 - ___log_ - INFO - Doing regression 0.88; 2009-34
2017-02-13 00:43:03,764 - ___log_ - INFO - Start pickling; 2011-50
2017-02-13 00:43:03,942 - ___log_ - INFO - Start handling; /Users/JerryHan88/PycharmProjects/taxi_projects/community_analysis/data/tfZ_TP/tfZ_TP-2011-51.csv
2017-02-13 00:43:03,943 - ___log_ - INFO - Start loading; 2011-51
2017-02-13 00:43:06,898 - ___log_ - INFO - Doing regression 0.98; 2009-34
2017-02-13 00:43:08,934 - ___log_ - INFO - Doing regression 0.00; 2010-36
2017-02-13 00:43:09,498 - ___log_ - INFO - Start pickling; 2009-34
2017-02-13 00:43:09,745 - ___log_ - INFO - Start handling; /Users/JerryHan88/PycharmProjects/taxi_projects/community_analysis/data/tfZ_TP/tfZ_TP-2009-35.csv
2017-02-13 00:43:09,746 - ___log_ - INFO - Start loading; 2009-35
2017-02-13 00:43:16,713 - ___log_ - INFO - Doing regression 0.09; 2010-36
2017-02-13 00:43:17,609 - ___log_ - INFO - Doing regression 0.00; 2012-5
2017-02-13 00:43:21,799 - ___log_ - INFO - Doing regression 0.10; 2012-5
2017-02-13 00:43:24,029 - ___log_ - INFO - Doing regression 0.19; 2010-36
2017-02-13 00:43:26,290 - ___log_ - INFO - Doing regression 0.21; 2012-5
